ID,xicStart,xicEnd,feature,corrMax,ionCount,chargeOrder,maxIsotopeCount,rt,mwMonoisotopic,theo_mwMonoisotopic,inferredStructure,maxIntensity
1936,22.3111716666667,22.4321616666667,1936,0.983893761529563,6,2,3,22.3695682660612,1864.80627753521,"1864.8046,1864.8046","GM-AEJA-GM-AEJA|2,GM-AEJ-GM-AEJAA|2",2742
1698,20.5876933333333,21.20167,1698,0.945477750883383,33,2,3,20.8723750230241,1864.80734648052,"1864.8046,1864.8046","GM-AEJA-GM-AEJA|2,GM-AEJ-GM-AEJAA|2",3548
1985,22.628495,22.7208283333333,1985,0.979850288731563,3,2,3,22.6685469134918,1864.80832304302,"1864.8046,1864.8046","GM-AEJA-GM-AEJA|2,GM-AEJ-GM-AEJAA|2",2788
651,7.80735,9.28918333333333,651,0.987785740201922,18,2;3,3,9.0145412409999,1864.80893339459,"1864.8046,1864.8046","GM-AEJA-GM-AEJA|2,GM-AEJ-GM-AEJAA|2",135509422
1826,21.5275483333333,22.0316633333333,1826,0.918132190223512,27,2,3,21.7562420116376,1864.80759062115,"1864.8046,1864.8046","GM-AEJA-GM-AEJA|2,GM-AEJ-GM-AEJAA|2",2803
833,11.288015,20.5186616666667,833,0.971250369794158,405,3;2,4,16.401696015144,1864.80896308209,"1864.8046,1864.8046","GM-AEJA-GM-AEJA|2,GM-AEJ-GM-AEJAA|2",38047
754,9.78051666666667,10.5191833333333,754,0.988958517617627,6,3;2,3,9.81489724864239,1864.80649198833,"1864.8046,1864.8046","GM-AEJA-GM-AEJA|2,GM-AEJ-GM-AEJAA|2",4473581
1794,21.32017,21.4535,1794,0.958788491949,10,2,3,21.3791505699783,1864.81079413677,"1864.8046,1864.8046","GM-AEJA-GM-AEJA|2,GM-AEJ-GM-AEJAA|2",2687
555,5.88184833333333,6.03018333333333,555,0.981228565728059,3,2;3,4,5.89568117469031,1556.69490643953,1556.6987,GM-AEJA-GM-AEJKD (Amidase Product) |2,65937
720,9.16438833333333,9.55354,720,0.962628196300789,6,3;2,4,9.35467905649937,2016.88454267,2016.8679,GM-AEJA-GM-AEJKD (Anhydro) |2,217208
627,7.35202666666667,7.85485,627,0.99396760973246,8,3;2,4,7.6449381818306,2036.89540692781,2036.8941,GM-AEJA-GM-AEJKD|2,1716971
752,9.72501666666667,9.978515,752,0.987356170862474,3,2,4,9.88610314795749,2013.86584784771,2013.8537,GM-AEJA-GM-AEJYG|2,46083
674,8.17605333333333,8.88725166666667,674,0.991726952323667,14,2;3,3,8.6247338851192,1793.77939237896,"1793.7675,1793.7675","GM-AEJA-GM-AEJ|2,GM-AEJ-GM-AEJA|2",74595947
632,7.41819166666667,7.60607833333333,632,0.997626980806226,5,3;2,3,7.53946540577045,1793.77060331646,"1793.7675,1793.7675","GM-AEJA-GM-AEJ|2,GM-AEJ-GM-AEJA|2",105449
884,13.57885,14.7295033333333,884,0.974070110874154,5,2,3,14.1992023402133,1793.77133573833,"1793.7675,1793.7675","GM-AEJA-GM-AEJ|2,GM-AEJ-GM-AEJA|2",6942
857,12.57635,12.8116833333333,857,0.997169445840454,3,2,3,12.597228743085,1621.67538847271,1621.6827,GM-AEJA-GM-AE|2,210419
584,6.767185,6.83901666666667,584,0.998448593765171,3,2;1,3,6.83419118217273,1012.44412626568,1012.4448,GM-AEJAA|1,345995
846,12.0638483333333,20.5186616666667,846,0.999318042412154,538,2;1,2,16.4557568386622,941.408556052761,941.4077,GM-AEJA|1,48214
1772,21.0860283333333,21.5192083333333,1772,0.985061035937704,14,2;1,2,21.3516358135854,941.410448142605,941.4077,GM-AEJA|1,2980
518,4.87317,8.36572666666667,518,0.998881430781728,43,2;1,2,6.44820172566535,941.413011619168,941.4077,GM-AEJA|1,435325463
768,9.978515,10.5191833333333,768,0.997612499509507,4,2;1,3,10.1310942548806,941.408054488335,941.4077,GM-AEJA|1,28660
809,11.1342283333333,11.3685166666667,809,0.997834777220853,4,2;1,2,11.258154110419,941.405504294949,941.4077,GM-AEJA|1,22214
818,11.562385,11.6675633333333,818,0.99938108243815,4,1;2,3,11.6110558432345,1017.4394875938,1017.4433,GM-AEJF|1,184336
911,14.8025033333333,14.948005,911,0.988901493822961,4,2;1,3,14.8406853219849,1017.43912138287,1017.4433,GM-AEJF|1,7999
571,5.75285,6.593015,571,0.997639163341974,3,2,3,6.20581369020537,998.428196089898,998.4292,GM-AEJGA|1,53448
536,5.04314,6.212355,536,0.999329931403044,10,2;1,3,5.80460061713119,927.392490523491,927.3919999999999,GM-AEJG|1,1300841
1041,16.1380216666667,16.2789966666667,1041,0.96606476342376,5,2,3,16.2073497995781,1120.51559843365,1120.5182,GM-AEJIH|1,2314
630,7.51118333333333,8.17605333333333,630,0.99643492530903,4,2,3,7.75839672734198,1093.46652616802,1093.471,GM-AEJKD (Anhydro) |1,51865
526,5.04314,5.50068333333333,526,0.997440523331863,4,2,3,5.19001442092349,1113.49252714459,1113.4972,GM-AEJKD|1,348105
1737,20.78917,20.8368783333333,1737,0.978646780639089,3,2,3,20.8185401358532,1102.46701444927,1102.463,GM-AEJMT|1,3592
1554,19.4563283333333,19.4846633333333,1554,0.905633997983846,3,2,3,19.4722985528805,1102.4682351524,1102.463,GM-AEJMT|1,4207
678,8.36572666666667,8.59985333333333,678,0.998001307859518,3,1;2,2,8.41053786089926,1090.46721083792,1090.4568,GM-AEJYG|1,228096
543,5.37287666666667,6.212355,543,0.999996966725909,15,1;2,2,5.50360717536096,870.370958396511,870.3706,GM-AEJ|1,138648672
604,7.00218166666667,7.18936333333333,604,0.999838002991053,3,1,2,7.02041474870814,870.371324607449,870.3706,GM-AEJ|1,2242734
595,6.767185,7.41819166666667,595,0.999961185661118,7,1,2,6.91907105244376,698.28520400198,698.2858,GM-AE|1,11503205
795,10.5191833333333,10.815015,795,0.963958829829265,5,4;3,5,10.7311099949269,3195.34636434969,"3195.3622,3195.3622,3195.3622","GM-GM-AEJ-GM-AEJ-GM-AEJAA|3,GM-GM-AEJ-GM-AEJA-GM-AEJA|3,GM-GM-AEJA-GM-AEJA-GM-AEJ|3",745153
789,10.815015,10.90389,789,0.958281500376348,3,4;3,5,10.9025463572534,3266.38615927156,"3266.3993,3266.3993","GM-GM-AEJ-GM-AEJA-GM-AEJAA|3,GM-GM-AEJA-GM-AEJA-GM-AEJA|3",4760781
715,9.09885,9.40518333333333,715,0.986026747083418,5,2;3,5,9.15512331448186,2200.91667684969,2200.9282,GM-GM-AEJ-GM-AEJ|2,1483017
705,8.486515,8.88725166666667,705,0.990226080649868,4,2;3,3,8.75818833443764,1720.71799101177,1720.7324,GM-GM-AEJ-JEA|2,523234
778,10.1857166666667,10.5191833333333,778,0.948871198725805,3,3,5,10.3672773513522,2644.12309774813,2644.1293,GM-GM-AEJA-GM-AEJ-JEA|2,154421
742,9.72501666666667,9.89901666666667,742,0.988213676875382,8,3;2,5,9.80006058804273,2342.98582968172,"2343.0024,2343.0024","GM-GM-AEJA-GM-AEJA|2,GM-GM-AEJ-GM-AEJAA|2",40021284
731,9.28918333333333,9.62769833333333,731,0.982817478406137,12,3;2,5,9.51454136886652,2271.94859823641,"2271.9653,2271.9653","GM-GM-AEJA-GM-AEJ|2,GM-GM-AEJ-GM-AEJA|2",15997200
524,4.82117,5.24201666666667,524,0.999665248805612,3,1,2,4.88383040643293,498.205583640652,498.2061,GM|0,1472589
591,7.18936333333333,7.35202666666667,591,0.999961461206714,3,1,2,7.19624375561435,498.205400535183,498.2061,GM|0,2254865
961,15.526495,15.595495,961,0.966159723203866,3,2,2,15.5521725487996,979.355869429741,979.3636,K+ GM-AEJA|1,1750
652,7.80735,8.486515,652,0.976627577807352,6,2,4,7.93441931884044,1661.72058417584,"1661.7253,1661.7253","M-AEJA-GM-AEJA|2,M-AEJ-GM-AEJAA|2",466814
728,9.35289,9.62769833333333,728,0.998640235811201,3,2,3,9.54630465989897,1590.6889382774,"1590.6882,1590.6882","M-AEJA-GM-AEJ|2,M-AEJ-GM-AEJA|2",362400
837,12.0638483333333,16.7601733333333,837,0.994840740860657,76,1,2,15.0564481920408,738.329027244168,738.3284,M-AEJA|1,15830
1346,17.8953316666667,18.0590366666667,1346,0.987593619854136,3,1,2,17.9553402385321,738.330003806668,738.3284,M-AEJA|1,3478
608,6.593015,6.83901666666667,608,0.998390270393487,3,3,5,6.69496109662951,2187.92973837313,2187.9134,Na+ GM-AEJA-GM-AEJ-JEA|2,40763
887,13.20727,14.7295033333333,887,0.981375904205609,4,2,3,13.8585698429715,1886.78293241802,"1886.7865,1886.7865","Na+ GM-AEJA-GM-AEJA|2,Na+ GM-AEJ-GM-AEJAA|2",4942
1159,16.9270416666667,17.01733,1159,0.996000353934875,7,2,4,16.969343014079,2058.86511542583,2058.876,Na+ GM-AEJA-GM-AEJKD|2,6065
875,12.99185,13.4071516666667,875,0.996085280502254,3,2;3,3,13.3966177910307,1815.75473417584,"1815.7494,1815.7494","Na+ GM-AEJA-GM-AEJ|2,Na+ GM-AEJ-GM-AEJA|2",388326
1,0.005203333333333,2.88621,1,0.99976914440471,325,1,2,1.4870351246159,454.326829978543,,,118829
2,0.005203333333333,3.21717,2,0.98410768124889,337,1,2,1.44659422653064,428.081621238308,,,83508
3,0.005203333333333,6.03018333333333,3,0.991610036787498,382,1,2,2.38425484748542,429.906450339871,,,440579
4,0.005203333333333,3.24435166666667,4,0.971041668425413,305,1,2,1.61525469077518,518.131639548855,,,68821
5,0.005203333333333,5.24201666666667,5,0.996168271931133,386,1,2,2.18138046071067,431.839922019558,,,102859
6,0.005203333333333,2.92888,6,0.984609416057421,285,1,2,1.45622456773735,502.100450584011,,,45730
7,0.005203333333333,3.21717,7,0.969160688152696,291,1,2,1.55768355921469,609.177354880886,,,41684
8,0.005203333333333,2.73566166666667,8,0.995440387987395,276,1,2,1.3486485850298,427.884203025418,,,32466
9,0.005203333333333,2.88621,9,0.996810955691211,280,1,2,1.45772342792628,446.109636375027,,,35421
10,0.005203333333333,2.69833333333333,10,0.992898708136165,266,1,2,1.32532892827208,433.874803611355,,,21939
11,0.005203333333333,3.16768,11,0.996738661698456,299,1,2,1.88329017930361,524.369066306668,,,47414
12,0.005203333333333,0.552691666666667,12,0.995473615724858,58,1,2,0.241941288852441,418.308427878933,,,17868
13,0.005203333333333,2.79401833333333,13,0.963674925963325,276,1,2,1.54920268799783,592.150621482449,,,19715
14,0.005203333333333,2.76616166666667,14,0.982595930261806,263,1,2,1.43699507998182,576.119249412136,,,10496
15,0.005203333333333,2.34033,15,0.980625647696596,209,1,3,1.26022643647984,611.172379685574,,,6600
16,0.005203333333333,0.582163333333333,16,0.99209661025233,45,1,2,0.219604412155084,446.339677878933,,,6053
17,0.005203333333333,2.49716166666667,17,0.99920850803217,245,1,2,1.3192845716835,504.096880027371,,,11701
18,0.005203333333333,2.79401833333333,18,0.998955540362563,404,1,2,1.43196779543739,390.277086326199,,,59994
19,0.005203333333333,4.55299666666667,19,0.997993733802281,360,1,2,2.32449710078098,392.290239402371,,,249629
20,0.005203333333333,2.77288166666667,20,0.99160882551813,275,1,2,1.37815718864994,461.139268943386,,,29338
21,0.005203333333333,2.74254833333333,21,0.986876748376831,292,1,2,1.29631323464591,414.029558250027,,,14855
22,0.005203333333333,2.64337833333333,22,0.971678570143449,220,1,2,1.42059859527528,683.196641990261,,,12048
23,0.005203333333333,0.72933,23,0.999267955994295,43,1,2,0.297694389806793,393.339159080105,,,3610
24,0.005203333333333,8.36572666666667,24,0.974049142268086,386,1,2,2.27051725895936,535.158067771511,,,69623
25,0.005203333333333,4.78966166666667,25,0.996785605941139,667,1,2,2.45158154247448,412.259019919949,,,158616
26,0.015328333333333,0.364995,26,0.998840262625459,16,1,3,0.175560568886013,520.126176072293,,,5189
27,0.025506666666667,0.316686666666667,27,0.944156723347968,17,1,2,0.157492199891027,666.169237205105,,,5038
28,0.015328333333333,0.98653,28,0.999917281775616,60,1,2,0.532435705517658,416.025713035183,,,3383
29,0.005203333333333,0.092695,29,0.999993136037448,5,1,2,0.0586243542429,463.135728904324,,,5750
30,0.005203333333333,0.532995,30,0.987118961588733,45,1,2,0.265703416928644,608.463121482449,,,3122
31,0.092695,4.47252,31,0.999881956615891,569,1,2,2.49575298053021,384.227464744168,,,56911
32,0.169016666666667,0.512663333333333,32,0.998434127766583,21,1,2,0.304512511898585,432.106187888699,,,9384
33,0.159866666666667,0.375166666666667,33,0.99995654030997,7,1,2,0.272622556158729,463.135759421902,,,4336
34,0.169016666666667,0.229161666666667,34,0.999310768614426,3,1,3,0.209528672615892,537.15339775198,,,4347
35,0.169016666666667,0.229161666666667,35,0.999222790358928,3,1,2,0.205590747360769,393.870012351589,,,3585
36,0.169016666666667,0.335006666666667,36,0.988123822204634,8,1,2,0.267696561881608,594.148607322293,,,3338
37,0.452495,0.669026666666667,37,0.996644240774616,16,1,3,0.556541502217571,520.126237107449,,,3501
38,0.47185,0.561835,38,0.978890208377634,6,1,2,0.514400446072965,578.116319724636,,,2271
39,0.543495,0.669026666666667,39,0.999963603356278,6,1,2,0.615431117491661,463.13578993948,,,2782
40,0.59136,2.50682833333333,40,0.998646991074151,167,1,2,1.66212082284682,608.463121482449,,,4718
41,0.571996666666667,0.669026666666667,41,0.996889061338694,5,1,2,0.620198012765552,432.106035300808,,,3255
42,0.630351666666667,0.689495,42,0.988389575137809,4,1,2,0.659267542990783,418.308244773464,,,6170
43,0.75883,0.827031666666667,43,0.997009851714241,4,1,2,0.794348660851093,446.339464255886,,,2593
44,0.788351666666667,2.073495,44,0.997689702429873,112,1,2,1.4379862865257,393.339189597683,,,4495
45,0.807661666666667,0.906685,45,0.999852853629066,5,1,3,0.842064286723708,520.125626755886,,,3107
46,0.748683333333333,2.80949666666667,46,0.993585294727302,250,1,2,1.71004729921878,418.308488914089,,,27178
47,0.827031666666667,1.58866333333333,47,0.979745613922511,47,1,3,1.19355307585659,537.152054978543,,,6195
48,0.846495,1.35349666666667,48,0.994973013780967,47,1,2,1.09238341114232,451.874681541042,,,7861
49,0.866995,1.25566166666667,49,0.999998418579127,38,1,2,1.06151450899364,432.106096335964,,,7430
50,0.866995,1.264845,50,0.99880062986295,36,1,2,1.05000525356882,393.870042869167,,,6491
51,0.866995,2.53933666666667,51,0.949358853210963,136,1,2,1.75231148601866,666.169542380886,,,6367
52,0.877163333333333,1.71867666666667,52,0.993049390467513,53,1,2,1.31864794291811,453.860094138699,,,5117
53,0.897495,0.995678333333333,53,0.995539976104544,4,1,2,0.9459313271667,420.322069236355,,,3141
54,0.916995,0.995678333333333,54,0.997720241864463,5,1,2,0.958064121045707,435.871538230496,,,3937
55,0.866995,1.68799666666667,55,0.999958163109926,62,1,2,1.28317055057173,594.148241111355,,,6861
56,0.887328333333333,1.15482833333333,56,0.998141386303356,14,1,2,1.03686453480284,413.857194968777,,,4373
57,0.946515,1.05582833333333,57,0.999105286235559,5,1,2,0.987005623356535,578.116075584011,,,2840
58,0.956661666666667,1.14466333333333,58,0.999875011906204,11,1,2,1.04150385389483,521.909898826199,,,3008
59,0.956661666666667,1.17516166666667,59,0.957403542779261,10,2,3,1.06136835708557,780.669101851616,,,2652
60,0.977328333333333,1.49082833333333,60,0.997664899729592,28,1,2,1.22132481107825,430.060838767605,,,2432
61,0.956661666666667,1.00582833333333,61,0.984561754782049,3,1,2,0.984685657265172,685.194749900418,,,2876
62,0.956661666666667,1.10484833333333,62,0.998154316447879,8,1,2,1.02935599953184,448.106157371121,,,3002
63,0.966828333333333,2.48736833333333,63,0.998683243551303,106,1,2,1.79386545814377,463.135850974636,,,6830
64,0.98653,4.78966166666667,64,0.993730940101853,255,1,2,2.83551062217501,466.09477431448,,,200896
65,1.00582833333333,1.16499666666667,65,0.990821571348239,9,1,2,1.06348783137872,668.167284080105,,,2505
66,0.977328333333333,1.49082833333333,66,0.99708846991011,37,1,2,1.24475012197223,440.290361472683,,,9568
67,1.02535166666667,1.07532833333333,67,0.97280275034705,3,1,2,1.05677808908046,521.122574998074,,,1902
68,1.06502166666667,1.46135,68,0.999321188076621,20,1,2,1.25464153994432,685.195604392605,,,3563
69,1.04566166666667,1.72882833333333,69,0.996805953162277,41,1,2,1.39966284619349,416.026018210964,,,3479
70,1.06502166666667,1.61834666666667,70,0.999061416190841,39,1,2,1.35099377034589,398.339311667996,,,8130
71,1.05582833333333,1.12416333333333,71,0.99867316631599,3,1,2,1.09194919761939,449.865831443386,,,2597
72,1.06502166666667,1.40333,72,0.999655182865511,21,1,2,1.24549226024387,435.871721335964,,,5296
73,1.10484833333333,1.15482833333333,73,0.944803132659949,3,1,2,1.12660107294397,540.113512107449,,,1993
74,1.13432833333333,1.46135,74,0.954906891788894,17,1,2,1.32185024736572,521.123063279324,,,2382
75,1.19566333333333,1.441995,75,0.997733601942686,16,1,2,1.31859444577204,578.116624900418,,,3130
76,1.16499666666667,1.61834666666667,76,0.998525913576066,29,1,2,1.41346916104196,448.106706687527,,,3002
77,1.17516166666667,1.32382833333333,77,0.993955662163228,5,1,3,1.25047459346309,520.12605400198,,,6244
78,1.23532833333333,1.413495,78,0.997583888787525,9,1,2,1.34104745000543,392.075883933621,,,2350
79,1.245495,1.27499666666667,79,0.993115326179466,3,1,2,1.25866607312816,402.183458396511,,,6798
80,1.23532833333333,1.36366333333333,80,0.999914368804127,6,1,2,1.30354708701623,668.167955466824,,,2799
81,1.28516666666667,1.313665,81,0.991726156858565,3,1,2,1.30151972665987,540.113390037136,,,2202
82,1.29532833333333,2.46799666666667,82,0.99389298058275,117,1,2,1.84729552081907,446.339342185574,,,6748
83,1.30452,1.37382833333333,83,0.996413705607888,3,1,3,1.34332015140022,612.169938279324,,,1824
84,1.35349666666667,1.49082833333333,84,0.999654404998794,5,1,2,1.4160247998536,594.411790916042,,,1930
85,1.383015,1.46135,85,0.960033014569854,4,1,2,1.41502082093381,540.113695212918,,,2270
86,1.40333,1.50002166666667,86,0.976090842425028,7,1,2,1.44874404641086,432.323686667996,,,2238
87,1.413495,1.45216166666667,87,0.993474575136618,3,1,2,1.42958131176435,451.862566062527,,,6104
88,1.40333,1.441995,88,0.998485793393288,4,1,3,1.42447316711755,520.125809861355,,,5839
89,1.48066166666667,1.59882833333333,89,0.999631187731553,7,1,2,1.53620836579,668.167833396511,,,2344
90,1.50002166666667,2.10201333333333,90,0.997347488349025,36,1,3,1.8288629541299,520.126420212918,,,7039
91,1.51016166666667,1.53984833333333,91,0.996364757011922,3,1,2,1.52797339882083,578.117052146511,,,3147
92,1.54999666666667,1.64782833333333,92,0.994862294728984,6,1,2,1.59244263252087,440.290330955105,,,15347
93,1.54999666666667,1.63766166666667,93,0.999988533339652,7,1,2,1.5878056408149,685.19487197073,,,4603
94,1.54999666666667,4.54283,94,0.998553697908431,178,1,2,2.9670732308615,392.076189109402,,,133930
95,1.57032833333333,1.59882833333333,95,0.999999701177299,3,1,2,1.58507080649405,430.060838767605,,,2295
96,1.59882833333333,1.627505,96,0.997379186368727,3,1,2,1.61109593149039,451.862657615261,,,4296
97,1.59882833333333,1.80732833333333,97,0.999471046142799,9,1,2,1.7092141596884,578.115953513699,,,3177
98,1.68799666666667,3.127995,98,0.991214205074287,112,1,2,2.53501952424705,451.863390037136,,,33260
99,1.71867666666667,1.79716166666667,99,0.98803407655226,4,1,2,1.75296794104165,668.166978904324,,,2603
100,1.77786166666667,3.45818333333333,100,0.991948385198338,115,1,2,2.62024609048318,453.860185691433,,,34104
101,1.78701,1.98582833333333,101,0.999864348838726,15,1,2,1.88008320370278,416.025682517605,,,3158
102,1.79716166666667,3.72185,102,0.993275646683613,168,1,2,2.57444753875528,440.290483542996,,,33936
103,1.77786166666667,1.866495,103,0.999999989015486,4,1,2,1.8209466163315,376.176561423855,,,3995
104,1.77786166666667,2.19682833333333,104,0.996778367449634,15,1,2,2.03644874410873,452.311540671902,,,5760
105,1.85632833333333,2.32103,105,0.997517398682485,45,1,2,2.10644887675404,420.321703025418,,,8638
106,1.866495,2.01536333333333,106,0.999998972462002,6,1,2,1.94067505193657,578.117479392605,,,3503
107,1.87666166666667,1.89602,107,0.993490574390364,3,1,2,1.88720586637298,468.090959617214,,,3496
108,1.87666166666667,1.90517666666667,108,0.990657433205705,3,1,2,1.88949488482046,448.10649306448,,,2751
109,1.866495,2.72767166666667,109,0.995309896801629,94,1,2,2.2780280381338,398.243272849636,,,6521
110,1.87666166666667,4.287355,110,0.965803477298718,137,1,2,2.85441137449851,540.113695212918,,,104494
111,1.91532833333333,2.05519833333333,111,0.985850259952212,6,1,2,1.98707830604085,468.32133681448,,,4326
112,1.93582833333333,2.00616166666667,112,0.996486571188225,3,1,2,1.96584240757497,455.85698134573,,,2927
113,1.92549666666667,2.03583,113,0.995670547906136,4,1,2,1.99204749193742,685.194566794949,,,4699
114,1.98582833333333,2.53933666666667,114,0.997806426504335,35,1,2,2.23188016014936,426.371110984402,,,3347
115,1.98582833333333,3.16768,115,0.999604571586024,90,1,2,2.80442627133765,426.068620750027,,,166127
116,2.00616166666667,2.25384833333333,116,0.998619906482596,17,1,2,2.12551931428335,668.166002341824,,,3264
117,2.00616166666667,2.16821,117,0.997161761288613,9,1,3,2.10297625038724,521.122391892605,,,2682
118,2.04599666666667,3.14037833333333,118,0.973861294582602,88,1,2,2.72154541379424,614.132677146511,,,48182
119,2.05519833333333,2.08366166666667,119,0.995042992653549,3,1,2,2.06888118701226,542.110643455105,,,4506
120,2.00616166666667,2.53933666666667,120,0.998573201713295,37,1,2,2.29842892589088,516.308702537136,,,7653
121,2.09286833333333,2.37116166666667,121,0.990781207649347,19,1,2,2.24999949172697,455.856584617214,,,6077
122,2.10201333333333,2.21516333333333,122,0.997026233868413,8,1,2,2.15683905512083,578.116563865261,,,3786
123,2.073495,2.14070166666667,123,0.998604848881504,3,1,2,2.1054333584969,504.327318259793,,,3879
124,2.11216333333333,2.55783,124,0.999720622947079,37,1,2,2.36665772193081,394.072282859402,,,10338
125,2.12232833333333,2.96267833333333,125,0.998189349196693,71,1,2,2.68927751001318,526.151170798855,,,52716
126,2.159015,2.50682833333333,126,0.999965960581978,33,1,2,2.38163995524993,376.18461806448,,,10881
127,2.13154333333333,3.1342,127,0.990130321528698,51,1,2,2.73655605166781,616.131029197293,,,18134
128,2.12232833333333,2.350495,128,0.987185667931702,17,2,3,2.23111074619243,786.678562300835,,,3948
129,2.11216333333333,2.44767,129,0.998286576901008,26,1,3,2.27701668239296,468.088731003933,,,7830
130,2.14070166666667,2.66049666666667,130,0.995727350803349,45,1,3,2.44564596923409,542.107621384793,,,7232
131,2.17736666666667,2.41917333333333,131,0.999902642639597,18,1,2,2.31853837128651,396.321306296902,,,10960
132,2.14070166666667,2.20602166666667,132,0.998477039674234,3,1,3,2.17405899133992,537.153031541043,,,6667
133,2.20602166666667,2.61938166666667,133,0.99985701046288,21,1,3,2.41187652141606,520.125931931668,,,6246
134,2.21516333333333,2.37116166666667,134,0.973776279439606,17,2,3,2.31154302740178,835.745884078179,,,7585
135,2.235495,2.25384833333333,135,0.997998451839954,3,1,2,2.24615207264251,685.194566794949,,,3653
136,2.25384833333333,3.14037833333333,136,0.99357865293232,87,1,2,2.68900611874986,688.204698630886,,,17124
137,2.27316166666667,2.46799666666667,137,0.999737513097359,14,1,2,2.36940763463531,434.337297507839,,,2982
138,2.22532833333333,2.44767,138,0.999958687465852,8,1,2,2.37848459309602,468.321245261746,,,7565
139,2.22532833333333,2.46799666666667,139,0.998654358063022,12,1,3,2.35361003018934,521.122330857449,,,2374
140,2.29149833333333,2.74254833333333,140,0.993988739086122,36,1,2,2.49746118153951,478.038896628933,,,15635
141,2.29149833333333,2.44767,141,0.998236525069993,13,1,2,2.37215605287833,400.061204978543,,,8966
142,2.30166333333333,2.38132833333333,142,0.999726094114381,5,1,2,2.3292036789499,452.311357566433,,,6262
143,2.30166333333333,2.63549666666667,143,0.961009996420943,20,2,3,2.50351196507046,911.713047164116,,,9055
144,2.31182833333333,2.36082833333333,144,0.914619268176093,3,2,2,2.33765625553299,823.712619918022,,,2142
145,2.350495,2.78066166666667,145,0.997450953143781,29,1,2,2.55394056662443,537.155077048855,,,11637
146,2.29149833333333,3.09227666666667,146,0.978568591747029,46,1,2,2.72630461375684,556.087633201199,,,21416
147,2.33018,2.69017,147,0.997473728313992,30,1,2,2.50464132638575,480.146410056668,,,6715
148,2.32103,2.41917333333333,148,0.998168629480288,6,1,2,2.37772709419016,388.020952292996,,,3423
149,2.32103,2.38132833333333,149,0.999832993708233,5,1,2,2.34620039820886,668.167711326199,,,2923
150,2.33018,2.400695,150,0.995482405491509,5,1,2,2.36909045822943,421.849962302761,,,3800
151,2.30166333333333,2.65183166666667,151,0.990953605709774,23,1,2,2.48774442801395,443.058794089871,,,7885
152,2.29149833333333,2.61187333333333,152,0.979656128594272,21,1,2,2.45194319021962,554.165208884792,,,5998
153,2.34033,2.43852,153,0.999768620505746,7,1,2,2.39310224165746,382.050737449246,,,4298
154,2.350495,2.57516166666667,154,0.962801030034215,18,1,2,2.45357549066014,628.432054587918,,,3740
155,2.34033,3.45818333333333,155,0.990680566888731,58,1,2,3.05977186803805,399.867387839871,,,201300
156,2.350495,3.92097,156,0.992435003130387,59,1,2,3.24566548852843,393.850694724636,,,327307
157,2.350495,2.54849666666667,157,0.99881882887248,10,1,2,2.442475353403,408.106859275418,,,3696
158,2.31182833333333,2.42932833333333,158,0.999634786640297,5,1,2,2.37933359080657,385.884721824246,,,2350
159,2.30166333333333,2.45782833333333,159,0.997900306606332,6,1,2,2.37952045247896,578.117662498074,,,3098
160,2.350495,2.44767,160,0.998000401641361,7,1,2,2.39047847202133,448.35307509573,,,4148
161,2.36082833333333,2.54849666666667,161,0.999495384393116,14,1,2,2.45812447402259,528.06498915823,,,2863
162,2.38132833333333,3.321495,162,0.995652241462548,50,1,2,2.86401389677476,383.889452048855,,,20649
163,2.36082833333333,2.96267833333333,163,0.993978768429975,34,1,2,2.74080523252749,448.050218650418,,,34412
164,2.36082833333333,2.42932833333333,164,0.993304894828333,4,1,2,2.38835293360879,449.865861960964,,,8296
165,2.37116166666667,3.127995,165,0.996800807617013,37,1,2,2.83299052774625,377.87309462698,,,26626
166,2.38132833333333,3.45818333333333,166,0.992283539592855,81,1,2,3.04628370676742,417.872942039089,,,630278
167,2.350495,2.50682833333333,167,0.997473807036047,7,1,2,2.43593559560614,408.263902732449,,,2215
168,2.34033,2.48736833333333,168,0.995538007108407,6,1,2,2.42766941014683,690.149522849636,,,3237
169,2.37116166666667,2.77288166666667,169,0.998999859808913,28,1,2,2.59194837663896,482.068712302761,,,7417
170,2.38132833333333,2.55783,170,0.988009431428406,10,1,2,2.46233571594568,494.032823630886,,,5329
171,2.38132833333333,3.74955333333333,171,0.99225886963616,88,1,2,3.14578664759928,411.855638572292,,,408533
172,2.400695,2.78735,172,0.990328231653987,25,1,2,2.57488335173003,611.174486228543,,,8750
173,2.350495,2.64337833333333,173,0.999824789453228,22,1,2,2.54973009207778,409.833299705105,,,10498
174,2.400695,2.44767,174,0.99555812206712,4,1,2,2.41700590012995,406.031053611355,,,3393
175,2.39149666666667,2.44767,175,0.997225205615836,4,1,2,2.42416412827565,405.88481337698,,,2736
176,2.36082833333333,2.96267833333333,176,0.984082117082085,34,1,2,2.8038007022172,553.847887107449,,,133321
177,2.41002166666667,2.79401833333333,177,0.951799029840137,27,2,3,2.63683343210503,779.650364058648,,,10649
178,2.41002166666667,2.74254833333333,178,0.998967285915382,15,1,2,2.5934875798589,477.817583152371,,,8475
179,2.41002166666667,2.48736833333333,179,0.994555955091702,5,1,2,2.45907865107212,493.81450087698,,,4311
180,2.42932833333333,2.50682833333333,180,0.9999884726243,6,1,2,2.45817573891795,474.229814597683,,,2828
